Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,source_league,source_season,source_provider
LIGUE1,15/12/2024,Stade Brestois 29,FC Nantes,4,1,H,LIGUE1,2024-25,openfootball
LIGUE1,15/12/2024,Stade Rennais FC 1901,Angers SCO,2,0,H,LIGUE1,2024-25,openfootball
LIGUE1,18/12/2024,AS Monaco FC,Paris Saint-Germain FC,2,4,A,LIGUE1,2024-25,openfootball
LIGUE1,03/01/2025,OGC Nice,Stade Rennais FC 1901,3,2,H,LIGUE1,2024-25,openfootball
LIGUE1,04/01/2025,AS Saint-Étienne,Stade de Reims,3,1,H,LIGUE1,2024-25,openfootball
LIGUE1,04/01/2025,Lille OSC,FC Nantes,1,1,D,LIGUE1,2024-25,openfootball
LIGUE1,04/01/2025,Olympique Lyonnais,Montpellier HSC,1,0,H,LIGUE1,2024-25,openfootball
LIGUE1,05/01/2025,Angers SCO,Stade Brestois 29,2,0,H,LIGUE1,2024-25,openfootball
LIGUE1,05/01/2025,Olympique de Marseille,Le Havre AC,5,1,H,LIGUE1,2024-25,openfootball
LIGUE1,05/01/2025,RC Strasbourg Alsace,AJ Auxerre,3,1,H,LIGUE1,2024-25,openfootball
LIGUE1,05/01/2025,Racing Club de Lens,Toulouse FC,0,1,A,LIGUE1,2024-25,openfootball
LIGUE1,10/01/2025,AJ Auxerre,Lille OSC,0,0,D,LIGUE1,2024-25,openfootball
LIGUE1,10/01/2025,FC Nantes,AS Monaco FC,2,2,D,LIGUE1,2024-25,openfootball
LIGUE1,11/01/2025,Stade Brestois 29,Olympique Lyonnais,2,1,H,LIGUE1,2024-25,openfootball
LIGUE1,11/01/2025,Stade Rennais FC 1901,Olympique de Marseille,1,2,A,LIGUE1,2024-25,openfootball
LIGUE1,11/01/2025,Stade de Reims,OGC Nice,2,4,A,LIGUE1,2024-25,openfootball
LIGUE1,12/01/2025,Le Havre AC,Racing Club de Lens,1,2,A,LIGUE1,2024-25,openfootball
LIGUE1,12/01/2025,Montpellier HSC,Angers SCO,1,3,A,LIGUE1,2024-25,openfootball
LIGUE1,12/01/2025,Paris Saint-Germain FC,AS Saint-Étienne,2,1,H,LIGUE1,2024-25,openfootball
LIGUE1,12/01/2025,Toulouse FC,RC Strasbourg Alsace,1,2,A,LIGUE1,2024-25,openfootball
LIGUE1,17/01/2025,Lille OSC,OGC Nice,2,1,H,LIGUE1,2024-25,openfootball
LIGUE1,17/01/2025,Montpellier HSC,AS Monaco FC,2,1,H,LIGUE1,2024-25,openfootball
LIGUE1,18/01/2025,Olympique Lyonnais,Toulouse FC,0,0,D,LIGUE1,2024-25,openfootball
LIGUE1,18/01/2025,Racing Club de Lens,Paris Saint-Germain FC,1,2,A,LIGUE1,2024-25,openfootball
LIGUE1,18/01/2025,Stade Rennais FC 1901,Stade Brestois 29,1,2,A,LIGUE1,2024-25,openfootball
LIGUE1,19/01/2025,AS Saint-Étienne,FC Nantes,1,1,D,LIGUE1,2024-25,openfootball
LIGUE1,19/01/2025,Angers SCO,AJ Auxerre,2,0,H,LIGUE1,2024-25,openfootball
LIGUE1,19/01/2025,Olympique de Marseille,RC Strasbourg Alsace,1,1,D,LIGUE1,2024-25,openfootball
LIGUE1,19/01/2025,Stade de Reims,Le Havre AC,1,1,D,LIGUE1,2024-25,openfootball
LIGUE1,24/01/2025,AJ Auxerre,AS Saint-Étienne,1,1,D,LIGUE1,2024-25,openfootball
LIGUE1,25/01/2025,AS Monaco FC,Stade Rennais FC 1901,3,2,H,LIGUE1,2024-25,openfootball
LIGUE1,25/01/2025,Paris Saint-Germain FC,Stade de Reims,1,1,D,LIGUE1,2024-25,openfootball
LIGUE1,25/01/2025,RC Strasbourg Alsace,Lille OSC,2,1,H,LIGUE1,2024-25,openfootball
LIGUE1,26/01/2025,FC Nantes,Olympique Lyonnais,1,1,D,LIGUE1,2024-25,openfootball
LIGUE1,26/01/2025,Le Havre AC,Stade Brestois 29,0,1,A,LIGUE1,2024-25,openfootball
LIGUE1,26/01/2025,OGC Nice,Olympique de Marseille,2,0,H,LIGUE1,2024-25,openfootball
LIGUE1,26/01/2025,Racing Club de Lens,Angers SCO,1,0,H,LIGUE1,2024-25,openfootball
LIGUE1,26/01/2025,Toulouse FC,Montpellier HSC,1,2,A,LIGUE1,2024-25,openfootball
LIGUE1,31/01/2025,Montpellier HSC,Racing Club de Lens,0,2,A,LIGUE1,2024-25,openfootball
LIGUE1,01/02/2025,AS Monaco FC,AJ Auxerre,4,2,H,LIGUE1,2024-25,openfootball
LIGUE1,01/02/2025,Lille OSC,AS Saint-Étienne,4,1,H,LIGUE1,2024-25,openfootball
LIGUE1,01/02/2025,Stade Brestois 29,Paris Saint-Germain FC,2,5,A,LIGUE1,2024-25,openfootball
LIGUE1,02/02/2025,Angers SCO,Le Havre AC,1,1,D,LIGUE1,2024-25,openfootball
LIGUE1,02/02/2025,Olympique de Marseille,Olympique Lyonnais,3,2,H,LIGUE1,2024-25,openfootball
LIGUE1,02/02/2025,Stade Rennais FC 1901,RC Strasbourg Alsace,1,0,H,LIGUE1,2024-25,openfootball
LIGUE1,02/02/2025,Stade de Reims,FC Nantes,1,2,A,LIGUE1,2024-25,openfootball
LIGUE1,02/02/2025,Toulouse FC,OGC Nice,1,1,D,LIGUE1,2024-25,openfootball
LIGUE1,07/02/2025,FC Nantes,Stade Brestois 29,0,2,A,LIGUE1,2024-25,openfootball
LIGUE1,07/02/2025,Paris Saint-Germain FC,AS Monaco FC,4,1,H,LIGUE1,2024-25,openfootball
LIGUE1,08/02/2025,AS Saint-Étienne,Stade Rennais FC 1901,0,2,A,LIGUE1,2024-25,openfootball
LIGUE1,08/02/2025,Lille OSC,Le Havre AC,1,2,A,LIGUE1,2024-25,openfootball
LIGUE1,08/02/2025,OGC Nice,Racing Club de Lens,2,0,H,LIGUE1,2024-25,openfootball
LIGUE1,09/02/2025,AJ Auxerre,Toulouse FC,2,2,D,LIGUE1,2024-25,openfootball
LIGUE1,09/02/2025,Angers SCO,Olympique de Marseille,0,2,A,LIGUE1,2024-25,openfootball
LIGUE1,09/02/2025,Olympique Lyonnais,Stade de Reims,4,0,H,LIGUE1,2024-25,openfootball
LIGUE1,09/02/2025,RC Strasbourg Alsace,Montpellier HSC,2,0,H,LIGUE1,2024-25,openfootball
LIGUE1,14/02/2025,Stade Brestois 29,AJ Auxerre,2,2,D,LIGUE1,2024-25,openfootball
LIGUE1,15/02/2025,AS Monaco FC,FC Nantes,7,1,H,LIGUE1,2024-25,openfootball
LIGUE1,15/02/2025,Olympique de Marseille,AS Saint-Étienne,5,1,H,LIGUE1,2024-25,openfootball
LIGUE1,15/02/2025,Toulouse FC,Paris Saint-Germain FC,0,1,A,LIGUE1,2024-25,openfootball
LIGUE1,16/02/2025,Le Havre AC,OGC Nice,1,3,A,LIGUE1,2024-25,openfootball
LIGUE1,16/02/2025,Montpellier HSC,Olympique Lyonnais,1,4,A,LIGUE1,2024-25,openfootball
LIGUE1,16/02/2025,Racing Club de Lens,RC Strasbourg Alsace,0,2,A,LIGUE1,2024-25,openfootball
LIGUE1,16/02/2025,Stade Rennais FC 1901,Lille OSC,0,2,A,LIGUE1,2024-25,openfootball
LIGUE1,16/02/2025,Stade de Reims,Angers SCO,0,1,A,LIGUE1,2024-25,openfootball
LIGUE1,21/02/2025,Stade Rennais FC 1901,Stade de Reims,1,0,H,LIGUE1,2024-25,openfootball
LIGUE1,22/02/2025,AJ Auxerre,Olympique de Marseille,3,0,H,LIGUE1,2024-25,openfootball
LIGUE1,22/02/2025,AS Saint-Étienne,Angers SCO,3,3,D,LIGUE1,2024-25,openfootball
LIGUE1,22/02/2025,Lille OSC,AS Monaco FC,2,1,H,LIGUE1,2024-25,openfootball
LIGUE1,23/02/2025,FC Nantes,Racing Club de Lens,3,1,H,LIGUE1,2024-25,openfootball
LIGUE1,23/02/2025,Le Havre AC,Toulouse FC,1,4,A,LIGUE1,2024-25,openfootball
LIGUE1,23/02/2025,OGC Nice,Montpellier HSC,2,0,H,LIGUE1,2024-25,openfootball
LIGUE1,23/02/2025,Olympique Lyonnais,Paris Saint-Germain FC,2,3,A,LIGUE1,2024-25,openfootball
LIGUE1,23/02/2025,RC Strasbourg Alsace,Stade Brestois 29,0,0,D,LIGUE1,2024-25,openfootball
LIGUE1,28/02/2025,AS Monaco FC,Stade de Reims,3,0,H,LIGUE1,2024-25,openfootball
LIGUE1,01/03/2025,AS Saint-Étienne,OGC Nice,1,3,A,LIGUE1,2024-25,openfootball
LIGUE1,01/03/2025,Paris Saint-Germain FC,Lille OSC,4,1,H,LIGUE1,2024-25,openfootball
LIGUE1,01/03/2025,Racing Club de Lens,Le Havre AC,3,4,A,LIGUE1,2024-25,openfootball
LIGUE1,02/03/2025,AJ Auxerre,RC Strasbourg Alsace,0,1,A,LIGUE1,2024-25,openfootball
LIGUE1,02/03/2025,Angers SCO,Toulouse FC,0,4,A,LIGUE1,2024-25,openfootball
LIGUE1,02/03/2025,Montpellier HSC,Stade Rennais FC 1901,0,4,A,LIGUE1,2024-25,openfootball
LIGUE1,02/03/2025,Olympique Lyonnais,Stade Brestois 29,2,1,H,LIGUE1,2024-25,openfootball
LIGUE1,02/03/2025,Olympique de Marseille,FC Nantes,2,0,H,LIGUE1,2024-25,openfootball
LIGUE1,07/03/2025,Toulouse FC,AS Monaco FC,1,1,D,LIGUE1,2024-25,openfootball
LIGUE1,08/03/2025,Lille OSC,Montpellier HSC,1,0,H,LIGUE1,2024-25,openfootball
LIGUE1,08/03/2025,Olympique de Marseille,Racing Club de Lens,0,1,A,LIGUE1,2024-25,openfootball
LIGUE1,08/03/2025,Stade Rennais FC 1901,Paris Saint-Germain FC,1,4,A,LIGUE1,2024-25,openfootball
LIGUE1,09/03/2025,FC Nantes,RC Strasbourg Alsace,0,1,A,LIGUE1,2024-25,openfootball
LIGUE1,09/03/2025,Le Havre AC,AS Saint-Étienne,1,1,D,LIGUE1,2024-25,openfootball
LIGUE1,09/03/2025,OGC Nice,Olympique Lyonnais,0,2,A,LIGUE1,2024-25,openfootball
LIGUE1,09/03/2025,Stade Brestois 29,Angers SCO,2,0,H,LIGUE1,2024-25,openfootball
LIGUE1,09/03/2025,Stade de Reims,AJ Auxerre,0,2,A,LIGUE1,2024-25,openfootball
LIGUE1,14/03/2025,OGC Nice,AJ Auxerre,1,1,D,LIGUE1,2024-25,openfootball
LIGUE1,15/03/2025,Angers SCO,AS Monaco FC,0,2,A,LIGUE1,2024-25,openfootball
LIGUE1,15/03/2025,FC Nantes,Lille OSC,1,0,H,LIGUE1,2024-25,openfootball
LIGUE1,15/03/2025,Racing Club de Lens,Stade Rennais FC 1901,1,0,H,LIGUE1,2024-25,openfootball
LIGUE1,16/03/2025,Montpellier HSC,AS Saint-Étienne,0,2,A,LIGUE1,2024-25,openfootball
LIGUE1,16/03/2025,Olympique Lyonnais,Le Havre AC,4,2,H,LIGUE1,2024-25,openfootball
LIGUE1,16/03/2025,Paris Saint-Germain FC,Olympique de Marseille,3,1,H,LIGUE1,2024-25,openfootball
LIGUE1,16/03/2025,RC Strasbourg Alsace,Toulouse FC,2,1,H,LIGUE1,2024-25,openfootball
LIGUE1,16/03/2025,Stade Brestois 29,Stade de Reims,0,0,D,LIGUE1,2024-25,openfootball
LIGUE1,28/03/2025,RC Strasbourg Alsace,Olympique Lyonnais,4,2,H,LIGUE1,2024-25,openfootball
LIGUE1,29/03/2025,AS Monaco FC,OGC Nice,2,1,H,LIGUE1,2024-25,openfootball
LIGUE1,29/03/2025,AS Saint-Étienne,Paris Saint-Germain FC,1,6,A,LIGUE1,2024-25,openfootball
LIGUE1,29/03/2025,Stade de Reims,Olympique de Marseille,3,1,H,LIGUE1,2024-25,openfootball
LIGUE1,30/03/2025,AJ Auxerre,Montpellier HSC,1,0,H,LIGUE1,2024-25,openfootball
LIGUE1,30/03/2025,Angers SCO,Stade Rennais FC 1901,0,3,A,LIGUE1,2024-25,openfootball
LIGUE1,30/03/2025,Le Havre AC,FC Nantes,3,2,H,LIGUE1,2024-25,openfootball
LIGUE1,30/03/2025,Lille OSC,Racing Club de Lens,1,0,H,LIGUE1,2024-25,openfootball
LIGUE1,30/03/2025,Toulouse FC,Stade Brestois 29,2,4,A,LIGUE1,2024-25,openfootball
LIGUE1,04/04/2025,OGC Nice,FC Nantes,1,2,A,LIGUE1,2024-25,openfootball
LIGUE1,05/04/2025,Olympique Lyonnais,Lille OSC,2,1,H,LIGUE1,2024-25,openfootball
LIGUE1,05/04/2025,Paris Saint-Germain FC,Angers SCO,1,0,H,LIGUE1,2024-25,openfootball
LIGUE1,05/04/2025,Stade Brestois 29,AS Monaco FC,2,1,H,LIGUE1,2024-25,openfootball
LIGUE1,06/04/2025,Montpellier HSC,Le Havre AC,0,2,A,LIGUE1,2024-25,openfootball
LIGUE1,06/04/2025,Olympique de Marseille,Toulouse FC,3,2,H,LIGUE1,2024-25,openfootball
LIGUE1,06/04/2025,Racing Club de Lens,AS Saint-Étienne,1,0,H,LIGUE1,2024-25,openfootball
LIGUE1,06/04/2025,Stade Rennais FC 1901,AJ Auxerre,0,1,A,LIGUE1,2024-25,openfootball
LIGUE1,06/04/2025,Stade de Reims,RC Strasbourg Alsace,0,1,A,LIGUE1,2024-25,openfootball
LIGUE1,11/04/2025,Racing Club de Lens,Stade de Reims,0,2,A,LIGUE1,2024-25,openfootball
LIGUE1,12/04/2025,AS Monaco FC,Olympique de Marseille,3,0,H,LIGUE1,2024-25,openfootball
LIGUE1,12/04/2025,RC Strasbourg Alsace,OGC Nice,2,2,D,LIGUE1,2024-25,openfootball
LIGUE1,12/04/2025,Toulouse FC,Lille OSC,1,2,A,LIGUE1,2024-25,openfootball
LIGUE1,13/04/2025,AJ Auxerre,Olympique Lyonnais,1,3,A,LIGUE1,2024-25,openfootball
LIGUE1,13/04/2025,AS Saint-Étienne,Stade Brestois 29,3,3,D,LIGUE1,2024-25,openfootball
LIGUE1,13/04/2025,Angers SCO,Montpellier HSC,2,0,H,LIGUE1,2024-25,openfootball
LIGUE1,13/04/2025,Le Havre AC,Stade Rennais FC 1901,1,5,A,LIGUE1,2024-25,openfootball
LIGUE1,18/04/2025,Stade Rennais FC 1901,FC Nantes,2,1,H,LIGUE1,2024-25,openfootball
LIGUE1,19/04/2025,AS Monaco FC,RC Strasbourg Alsace,0,0,D,LIGUE1,2024-25,openfootball
LIGUE1,19/04/2025,Olympique de Marseille,Montpellier HSC,5,1,H,LIGUE1,2024-25,openfootball
LIGUE1,19/04/2025,Paris Saint-Germain FC,Le Havre AC,2,1,H,LIGUE1,2024-25,openfootball
LIGUE1,20/04/2025,AS Saint-Étienne,Olympique Lyonnais,2,1,H,LIGUE1,2024-25,openfootball
LIGUE1,20/04/2025,Lille OSC,AJ Auxerre,3,1,H,LIGUE1,2024-25,openfootball
LIGUE1,20/04/2025,OGC Nice,Angers SCO,2,1,H,LIGUE1,2024-25,openfootball
LIGUE1,20/04/2025,Stade Brestois 29,Racing Club de Lens,1,3,A,LIGUE1,2024-25,openfootball
LIGUE1,20/04/2025,Stade de Reims,Toulouse FC,1,0,H,LIGUE1,2024-25,openfootball
LIGUE1,22/04/2025,FC Nantes,Paris Saint-Germain FC,1,1,D,LIGUE1,2024-25,openfootball
LIGUE1,25/04/2025,Paris Saint-Germain FC,OGC Nice,1,3,A,LIGUE1,2024-25,openfootball
LIGUE1,26/04/2025,Le Havre AC,AS Monaco FC,1,1,D,LIGUE1,2024-25,openfootball
LIGUE1,26/04/2025,Olympique Lyonnais,Stade Rennais FC 1901,4,1,H,LIGUE1,2024-25,openfootball
LIGUE1,26/04/2025,RC Strasbourg Alsace,AS Saint-Étienne,3,1,H,LIGUE1,2024-25,openfootball
LIGUE1,27/04/2025,Angers SCO,Lille OSC,0,2,A,LIGUE1,2024-25,openfootball
LIGUE1,27/04/2025,FC Nantes,Toulouse FC,0,0,D,LIGUE1,2024-25,openfootball
LIGUE1,27/04/2025,Montpellier HSC,Stade de Reims,0,0,D,LIGUE1,2024-25,openfootball
LIGUE1,27/04/2025,Olympique de Marseille,Stade Brestois 29,4,1,H,LIGUE1,2024-25,openfootball
LIGUE1,27/04/2025,Racing Club de Lens,AJ Auxerre,0,4,A,LIGUE1,2024-25,openfootball
LIGUE1,02/05/2025,OGC Nice,Stade de Reims,1,0,H,LIGUE1,2024-25,openfootball
LIGUE1,03/05/2025,AS Saint-Étienne,AS Monaco FC,1,3,A,LIGUE1,2024-25,openfootball
LIGUE1,03/05/2025,RC Strasbourg Alsace,Paris Saint-Germain FC,2,1,H,LIGUE1,2024-25,openfootball
LIGUE1,03/05/2025,Toulouse FC,Stade Rennais FC 1901,2,1,H,LIGUE1,2024-25,openfootball
LIGUE1,04/05/2025,AJ Auxerre,Le Havre AC,1,2,A,LIGUE1,2024-25,openfootball
LIGUE1,04/05/2025,FC Nantes,Angers SCO,0,1,A,LIGUE1,2024-25,openfootball
LIGUE1,04/05/2025,Lille OSC,Olympique de Marseille,1,1,D,LIGUE1,2024-25,openfootball
LIGUE1,04/05/2025,Olympique Lyonnais,Racing Club de Lens,1,2,A,LIGUE1,2024-25,openfootball
LIGUE1,04/05/2025,Stade Brestois 29,Montpellier HSC,1,0,H,LIGUE1,2024-25,openfootball
LIGUE1,10/05/2025,AJ Auxerre,FC Nantes,1,1,D,LIGUE1,2024-25,openfootball
LIGUE1,10/05/2025,AS Monaco FC,Olympique Lyonnais,2,0,H,LIGUE1,2024-25,openfootball
LIGUE1,10/05/2025,Angers SCO,RC Strasbourg Alsace,2,1,H,LIGUE1,2024-25,openfootball
LIGUE1,10/05/2025,Le Havre AC,Olympique de Marseille,1,3,A,LIGUE1,2024-25,openfootball
LIGUE1,10/05/2025,Montpellier HSC,Paris Saint-Germain FC,1,4,A,LIGUE1,2024-25,openfootball
LIGUE1,10/05/2025,Stade Brestois 29,Lille OSC,2,0,H,LIGUE1,2024-25,openfootball
LIGUE1,10/05/2025,Stade Rennais FC 1901,OGC Nice,2,0,H,LIGUE1,2024-25,openfootball
LIGUE1,10/05/2025,Stade de Reims,AS Saint-Étienne,0,2,A,LIGUE1,2024-25,openfootball
LIGUE1,10/05/2025,Toulouse FC,Racing Club de Lens,1,1,D,LIGUE1,2024-25,openfootball
LIGUE1,17/05/2025,AS Saint-Étienne,Toulouse FC,2,3,A,LIGUE1,2024-25,openfootball
LIGUE1,17/05/2025,FC Nantes,Montpellier HSC,3,0,H,LIGUE1,2024-25,openfootball
LIGUE1,17/05/2025,Lille OSC,Stade de Reims,2,1,H,LIGUE1,2024-25,openfootball
LIGUE1,17/05/2025,OGC Nice,Stade Brestois 29,6,0,H,LIGUE1,2024-25,openfootball
LIGUE1,17/05/2025,Olympique Lyonnais,Angers SCO,2,0,H,LIGUE1,2024-25,openfootball
LIGUE1,17/05/2025,Olympique de Marseille,Stade Rennais FC 1901,4,2,H,LIGUE1,2024-25,openfootball
LIGUE1,17/05/2025,Paris Saint-Germain FC,AJ Auxerre,3,1,H,LIGUE1,2024-25,openfootball
LIGUE1,17/05/2025,RC Strasbourg Alsace,Le Havre AC,2,3,A,LIGUE1,2024-25,openfootball
LIGUE1,17/05/2025,Racing Club de Lens,AS Monaco FC,4,0,H,LIGUE1,2024-25,openfootball
LIGUE1,15/08/2025,Stade Rennais FC 1901,Olympique de Marseille,1,0,H,LIGUE1,2025-26,openfootball
LIGUE1,16/08/2025,AS Monaco FC,Le Havre AC,3,1,H,LIGUE1,2025-26,openfootball
LIGUE1,16/08/2025,OGC Nice,Toulouse FC,0,1,A,LIGUE1,2025-26,openfootball
LIGUE1,16/08/2025,Racing Club de Lens,Olympique Lyonnais,0,1,A,LIGUE1,2025-26,openfootball
LIGUE1,17/08/2025,AJ Auxerre,FC Lorient,1,0,H,LIGUE1,2025-26,openfootball
LIGUE1,17/08/2025,Angers SCO,Paris FC,1,0,H,LIGUE1,2025-26,openfootball
LIGUE1,17/08/2025,FC Metz,RC Strasbourg Alsace,0,1,A,LIGUE1,2025-26,openfootball
LIGUE1,17/08/2025,FC Nantes,Paris Saint-Germain FC,0,1,A,LIGUE1,2025-26,openfootball
LIGUE1,17/08/2025,Stade Brestois 29,Lille OSC,3,3,D,LIGUE1,2025-26,openfootball
LIGUE1,22/08/2025,Paris Saint-Germain FC,Angers SCO,1,0,H,LIGUE1,2025-26,openfootball
LIGUE1,23/08/2025,OGC Nice,AJ Auxerre,3,1,H,LIGUE1,2025-26,openfootball
LIGUE1,23/08/2025,Olympique Lyonnais,FC Metz,3,0,H,LIGUE1,2025-26,openfootball
LIGUE1,23/08/2025,Olympique de Marseille,Paris FC,5,2,H,LIGUE1,2025-26,openfootball
LIGUE1,24/08/2025,FC Lorient,Stade Rennais FC 1901,4,0,H,LIGUE1,2025-26,openfootball
LIGUE1,24/08/2025,Le Havre AC,Racing Club de Lens,1,2,A,LIGUE1,2025-26,openfootball
LIGUE1,24/08/2025,Lille OSC,AS Monaco FC,1,0,H,LIGUE1,2025-26,openfootball
LIGUE1,24/08/2025,RC Strasbourg Alsace,FC Nantes,1,0,H,LIGUE1,2025-26,openfootball
LIGUE1,24/08/2025,Toulouse FC,Stade Brestois 29,2,0,H,LIGUE1,2025-26,openfootball
LIGUE1,29/08/2025,Racing Club de Lens,Stade Brestois 29,3,1,H,LIGUE1,2025-26,openfootball
LIGUE1,30/08/2025,FC Lorient,Lille OSC,1,7,A,LIGUE1,2025-26,openfootball
LIGUE1,30/08/2025,FC Nantes,AJ Auxerre,1,0,H,LIGUE1,2025-26,openfootball
LIGUE1,30/08/2025,Toulouse FC,Paris Saint-Germain FC,3,6,A,LIGUE1,2025-26,openfootball
LIGUE1,31/08/2025,AS Monaco FC,RC Strasbourg Alsace,3,2,H,LIGUE1,2025-26,openfootball
LIGUE1,31/08/2025,Angers SCO,Stade Rennais FC 1901,1,1,D,LIGUE1,2025-26,openfootball
LIGUE1,31/08/2025,Le Havre AC,OGC Nice,3,1,H,LIGUE1,2025-26,openfootball
LIGUE1,31/08/2025,Olympique Lyonnais,Olympique de Marseille,1,0,H,LIGUE1,2025-26,openfootball
LIGUE1,31/08/2025,Paris FC,FC Metz,3,2,H,LIGUE1,2025-26,openfootball
LIGUE1,12/09/2025,Olympique de Marseille,FC Lorient,4,0,H,LIGUE1,2025-26,openfootball
LIGUE1,13/09/2025,AJ Auxerre,AS Monaco FC,1,2,A,LIGUE1,2025-26,openfootball
LIGUE1,13/09/2025,OGC Nice,FC Nantes,1,0,H,LIGUE1,2025-26,openfootball
LIGUE1,14/09/2025,FC Metz,Angers SCO,1,1,D,LIGUE1,2025-26,openfootball
LIGUE1,14/09/2025,Lille OSC,Toulouse FC,2,1,H,LIGUE1,2025-26,openfootball
LIGUE1,14/09/2025,Paris Saint-Germain FC,Racing Club de Lens,2,0,H,LIGUE1,2025-26,openfootball
LIGUE1,14/09/2025,RC Strasbourg Alsace,Le Havre AC,1,0,H,LIGUE1,2025-26,openfootball
LIGUE1,14/09/2025,Stade Brestois 29,Paris FC,1,2,A,LIGUE1,2025-26,openfootball
LIGUE1,14/09/2025,Stade Rennais FC 1901,Olympique Lyonnais,3,1,H,LIGUE1,2025-26,openfootball
LIGUE1,19/09/2025,Olympique Lyonnais,Angers SCO,1,0,H,LIGUE1,2025-26,openfootball
LIGUE1,20/09/2025,FC Nantes,Stade Rennais FC 1901,2,2,D,LIGUE1,2025-26,openfootball
LIGUE1,20/09/2025,Racing Club de Lens,Lille OSC,3,0,H,LIGUE1,2025-26,openfootball
LIGUE1,20/09/2025,Stade Brestois 29,OGC Nice,4,1,H,LIGUE1,2025-26,openfootball
LIGUE1,21/09/2025,AJ Auxerre,Toulouse FC,1,0,H,LIGUE1,2025-26,openfootball
LIGUE1,21/09/2025,AS Monaco FC,FC Metz,5,2,H,LIGUE1,2025-26,openfootball
LIGUE1,21/09/2025,Le Havre AC,FC Lorient,1,1,D,LIGUE1,2025-26,openfootball
LIGUE1,21/09/2025,Paris FC,RC Strasbourg Alsace,2,3,A,LIGUE1,2025-26,openfootball
LIGUE1,22/09/2025,Olympique de Marseille,Paris Saint-Germain FC,1,0,H,LIGUE1,2025-26,openfootball
LIGUE1,26/09/2025,RC Strasbourg Alsace,Olympique de Marseille,1,2,A,LIGUE1,2025-26,openfootball
LIGUE1,27/09/2025,FC Lorient,AS Monaco FC,3,1,H,LIGUE1,2025-26,openfootball
LIGUE1,27/09/2025,Paris Saint-Germain FC,AJ Auxerre,2,0,H,LIGUE1,2025-26,openfootball
LIGUE1,27/09/2025,Toulouse FC,FC Nantes,2,2,D,LIGUE1,2025-26,openfootball
LIGUE1,28/09/2025,Angers SCO,Stade Brestois 29,0,2,A,LIGUE1,2025-26,openfootball
LIGUE1,28/09/2025,Lille OSC,Olympique Lyonnais,0,1,A,LIGUE1,2025-26,openfootball
LIGUE1,28/09/2025,OGC Nice,Paris FC,1,1,D,LIGUE1,2025-26,openfootball
LIGUE1,03/10/2025,Paris FC,FC Lorient,2,0,H,LIGUE1,2025-26,openfootball
LIGUE1,04/10/2025,AJ Auxerre,Racing Club de Lens,1,2,A,LIGUE1,2025-26,openfootball
LIGUE1,04/10/2025,FC Metz,Olympique de Marseille,0,3,A,LIGUE1,2025-26,openfootball
LIGUE1,05/10/2025,AS Monaco FC,OGC Nice,2,2,D,LIGUE1,2025-26,openfootball
LIGUE1,05/10/2025,Le Havre AC,Stade Rennais FC 1901,2,2,D,LIGUE1,2025-26,openfootball
LIGUE1,05/10/2025,Lille OSC,Paris Saint-Germain FC,1,1,D,LIGUE1,2025-26,openfootball
LIGUE1,05/10/2025,Olympique Lyonnais,Toulouse FC,1,2,A,LIGUE1,2025-26,openfootball
LIGUE1,05/10/2025,RC Strasbourg Alsace,Angers SCO,5,0,H,LIGUE1,2025-26,openfootball
LIGUE1,17/10/2025,Paris Saint-Germain FC,RC Strasbourg Alsace,3,3,D,LIGUE1,2025-26,openfootball
LIGUE1,18/10/2025,Angers SCO,AS Monaco FC,1,1,D,LIGUE1,2025-26,openfootball
LIGUE1,18/10/2025,OGC Nice,Olympique Lyonnais,3,2,H,LIGUE1,2025-26,openfootball
LIGUE1,18/10/2025,Olympique de Marseille,Le Havre AC,6,2,H,LIGUE1,2025-26,openfootball
LIGUE1,19/10/2025,FC Lorient,Stade Brestois 29,3,3,D,LIGUE1,2025-26,openfootball
LIGUE1,19/10/2025,FC Nantes,Lille OSC,0,2,A,LIGUE1,2025-26,openfootball
LIGUE1,19/10/2025,Racing Club de Lens,Paris FC,2,1,H,LIGUE1,2025-26,openfootball
LIGUE1,19/10/2025,Stade Rennais FC 1901,AJ Auxerre,2,2,D,LIGUE1,2025-26,openfootball
LIGUE1,19/10/2025,Toulouse FC,FC Metz,4,0,H,LIGUE1,2025-26,openfootball
LIGUE1,24/10/2025,Paris FC,FC Nantes,1,2,A,LIGUE1,2025-26,openfootball
LIGUE1,25/10/2025,AS Monaco FC,Toulouse FC,1,0,H,LIGUE1,2025-26,openfootball
LIGUE1,25/10/2025,Racing Club de Lens,Olympique de Marseille,2,1,H,LIGUE1,2025-26,openfootball
LIGUE1,25/10/2025,Stade Brestois 29,Paris Saint-Germain FC,0,3,A,LIGUE1,2025-26,openfootball
LIGUE1,26/10/2025,AJ Auxerre,Le Havre AC,0,1,A,LIGUE1,2025-26,openfootball
LIGUE1,26/10/2025,Angers SCO,FC Lorient,2,0,H,LIGUE1,2025-26,openfootball
LIGUE1,26/10/2025,Lille OSC,FC Metz,6,1,H,LIGUE1,2025-26,openfootball
LIGUE1,26/10/2025,Olympique Lyonnais,RC Strasbourg Alsace,2,1,H,LIGUE1,2025-26,openfootball
LIGUE1,26/10/2025,Stade Rennais FC 1901,OGC Nice,1,2,A,LIGUE1,2025-26,openfootball
