Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,source_league,source_season,source_provider
SERIEA,03/03/2024,Atalanta BC,Bologna FC 1909,1,2,A,SERIEA,2023-24,openfootball
SERIEA,03/03/2024,Empoli FC,Cagliari Calcio,0,1,A,SERIEA,2023-24,openfootball
SERIEA,03/03/2024,Frosinone Calcio,US Lecce,1,1,D,SERIEA,2023-24,openfootball
SERIEA,03/03/2024,Hellas Verona FC,US Sassuolo Calcio,1,0,H,SERIEA,2023-24,openfootball
SERIEA,03/03/2024,SSC Napoli,Juventus FC,2,1,H,SERIEA,2023-24,openfootball
SERIEA,04/03/2024,FC Internazionale Milano,Genoa CFC,2,1,H,SERIEA,2023-24,openfootball
SERIEA,08/03/2024,SSC Napoli,Torino FC,1,1,D,SERIEA,2023-24,openfootball
SERIEA,09/03/2024,Bologna FC 1909,FC Internazionale Milano,0,1,A,SERIEA,2023-24,openfootball
SERIEA,09/03/2024,Cagliari Calcio,US Salernitana 1919,4,2,H,SERIEA,2023-24,openfootball
SERIEA,09/03/2024,Genoa CFC,AC Monza,2,3,A,SERIEA,2023-24,openfootball
SERIEA,09/03/2024,US Sassuolo Calcio,Frosinone Calcio,1,0,H,SERIEA,2023-24,openfootball
SERIEA,10/03/2024,AC Milan,Empoli FC,1,0,H,SERIEA,2023-24,openfootball
SERIEA,10/03/2024,ACF Fiorentina,AS Roma,2,2,D,SERIEA,2023-24,openfootball
SERIEA,10/03/2024,Juventus FC,Atalanta BC,2,2,D,SERIEA,2023-24,openfootball
SERIEA,10/03/2024,US Lecce,Hellas Verona FC,0,1,A,SERIEA,2023-24,openfootball
SERIEA,11/03/2024,SS Lazio,Udinese Calcio,1,2,A,SERIEA,2023-24,openfootball
SERIEA,15/03/2024,Empoli FC,Bologna FC 1909,0,1,A,SERIEA,2023-24,openfootball
SERIEA,16/03/2024,AC Monza,Cagliari Calcio,1,0,H,SERIEA,2023-24,openfootball
SERIEA,16/03/2024,Frosinone Calcio,SS Lazio,2,3,A,SERIEA,2023-24,openfootball
SERIEA,16/03/2024,US Salernitana 1919,US Lecce,0,1,A,SERIEA,2023-24,openfootball
SERIEA,16/03/2024,Udinese Calcio,Torino FC,0,2,A,SERIEA,2023-24,openfootball
SERIEA,17/03/2024,AS Roma,US Sassuolo Calcio,1,0,H,SERIEA,2023-24,openfootball
SERIEA,17/03/2024,FC Internazionale Milano,SSC Napoli,1,1,D,SERIEA,2023-24,openfootball
SERIEA,17/03/2024,Hellas Verona FC,AC Milan,1,3,A,SERIEA,2023-24,openfootball
SERIEA,17/03/2024,Juventus FC,Genoa CFC,0,0,D,SERIEA,2023-24,openfootball
SERIEA,30/03/2024,ACF Fiorentina,AC Milan,1,2,A,SERIEA,2023-24,openfootball
SERIEA,30/03/2024,Genoa CFC,Frosinone Calcio,1,1,D,SERIEA,2023-24,openfootball
SERIEA,30/03/2024,SS Lazio,Juventus FC,1,0,H,SERIEA,2023-24,openfootball
SERIEA,30/03/2024,SSC Napoli,Atalanta BC,0,3,A,SERIEA,2023-24,openfootball
SERIEA,30/03/2024,Torino FC,AC Monza,1,0,H,SERIEA,2023-24,openfootball
SERIEA,01/04/2024,Bologna FC 1909,US Salernitana 1919,3,0,H,SERIEA,2023-24,openfootball
SERIEA,01/04/2024,Cagliari Calcio,Hellas Verona FC,1,1,D,SERIEA,2023-24,openfootball
SERIEA,01/04/2024,FC Internazionale Milano,Empoli FC,2,0,H,SERIEA,2023-24,openfootball
SERIEA,01/04/2024,US Lecce,AS Roma,0,0,D,SERIEA,2023-24,openfootball
SERIEA,01/04/2024,US Sassuolo Calcio,Udinese Calcio,1,1,D,SERIEA,2023-24,openfootball
SERIEA,05/04/2024,US Salernitana 1919,US Sassuolo Calcio,2,2,D,SERIEA,2023-24,openfootball
SERIEA,06/04/2024,AC Milan,US Lecce,3,0,H,SERIEA,2023-24,openfootball
SERIEA,06/04/2024,AS Roma,SS Lazio,1,0,H,SERIEA,2023-24,openfootball
SERIEA,06/04/2024,Empoli FC,Torino FC,3,2,H,SERIEA,2023-24,openfootball
SERIEA,07/04/2024,AC Monza,SSC Napoli,2,4,A,SERIEA,2023-24,openfootball
SERIEA,07/04/2024,Cagliari Calcio,Atalanta BC,2,1,H,SERIEA,2023-24,openfootball
SERIEA,07/04/2024,Frosinone Calcio,Bologna FC 1909,0,0,D,SERIEA,2023-24,openfootball
SERIEA,07/04/2024,Hellas Verona FC,Genoa CFC,1,2,A,SERIEA,2023-24,openfootball
SERIEA,07/04/2024,Juventus FC,ACF Fiorentina,1,0,H,SERIEA,2023-24,openfootball
SERIEA,08/04/2024,Udinese Calcio,FC Internazionale Milano,1,2,A,SERIEA,2023-24,openfootball
SERIEA,12/04/2024,SS Lazio,US Salernitana 1919,4,1,H,SERIEA,2023-24,openfootball
SERIEA,13/04/2024,Bologna FC 1909,AC Monza,0,0,D,SERIEA,2023-24,openfootball
SERIEA,13/04/2024,Torino FC,Juventus FC,0,0,D,SERIEA,2023-24,openfootball
SERIEA,13/04/2024,US Lecce,Empoli FC,1,0,H,SERIEA,2023-24,openfootball
SERIEA,14/04/2024,FC Internazionale Milano,Cagliari Calcio,2,2,D,SERIEA,2023-24,openfootball
SERIEA,14/04/2024,SSC Napoli,Frosinone Calcio,2,2,D,SERIEA,2023-24,openfootball
SERIEA,14/04/2024,US Sassuolo Calcio,AC Milan,3,3,D,SERIEA,2023-24,openfootball
SERIEA,15/04/2024,ACF Fiorentina,Genoa CFC,1,1,D,SERIEA,2023-24,openfootball
SERIEA,15/04/2024,Atalanta BC,Hellas Verona FC,2,2,D,SERIEA,2023-24,openfootball
SERIEA,19/04/2024,Cagliari Calcio,Juventus FC,2,2,D,SERIEA,2023-24,openfootball
SERIEA,19/04/2024,Genoa CFC,SS Lazio,0,1,A,SERIEA,2023-24,openfootball
SERIEA,20/04/2024,Empoli FC,SSC Napoli,1,0,H,SERIEA,2023-24,openfootball
SERIEA,20/04/2024,Hellas Verona FC,Udinese Calcio,1,0,H,SERIEA,2023-24,openfootball
SERIEA,21/04/2024,AC Monza,Atalanta BC,1,2,A,SERIEA,2023-24,openfootball
SERIEA,21/04/2024,Torino FC,Frosinone Calcio,0,0,D,SERIEA,2023-24,openfootball
SERIEA,21/04/2024,US Salernitana 1919,ACF Fiorentina,0,2,A,SERIEA,2023-24,openfootball
SERIEA,21/04/2024,US Sassuolo Calcio,US Lecce,0,3,A,SERIEA,2023-24,openfootball
SERIEA,22/04/2024,AC Milan,FC Internazionale Milano,1,2,A,SERIEA,2023-24,openfootball
SERIEA,22/04/2024,AS Roma,Bologna FC 1909,1,3,A,SERIEA,2023-24,openfootball
SERIEA,25/04/2024,Udinese Calcio,AS Roma,1,2,A,SERIEA,2023-24,openfootball
SERIEA,26/04/2024,Frosinone Calcio,US Salernitana 1919,3,0,H,SERIEA,2023-24,openfootball
SERIEA,27/04/2024,Juventus FC,AC Milan,0,0,D,SERIEA,2023-24,openfootball
SERIEA,27/04/2024,SS Lazio,Hellas Verona FC,1,0,H,SERIEA,2023-24,openfootball
SERIEA,27/04/2024,US Lecce,AC Monza,1,1,D,SERIEA,2023-24,openfootball
SERIEA,28/04/2024,ACF Fiorentina,US Sassuolo Calcio,5,1,H,SERIEA,2023-24,openfootball
SERIEA,28/04/2024,Atalanta BC,Empoli FC,2,0,H,SERIEA,2023-24,openfootball
SERIEA,28/04/2024,Bologna FC 1909,Udinese Calcio,1,1,D,SERIEA,2023-24,openfootball
SERIEA,28/04/2024,FC Internazionale Milano,Torino FC,2,0,H,SERIEA,2023-24,openfootball
SERIEA,28/04/2024,SSC Napoli,AS Roma,2,2,D,SERIEA,2023-24,openfootball
SERIEA,29/04/2024,Genoa CFC,Cagliari Calcio,3,0,H,SERIEA,2023-24,openfootball
SERIEA,03/05/2024,Torino FC,Bologna FC 1909,0,0,D,SERIEA,2023-24,openfootball
SERIEA,04/05/2024,AC Monza,SS Lazio,2,2,D,SERIEA,2023-24,openfootball
SERIEA,04/05/2024,US Sassuolo Calcio,FC Internazionale Milano,1,0,H,SERIEA,2023-24,openfootball
SERIEA,05/05/2024,AC Milan,Genoa CFC,3,3,D,SERIEA,2023-24,openfootball
SERIEA,05/05/2024,AS Roma,Juventus FC,1,1,D,SERIEA,2023-24,openfootball
SERIEA,05/05/2024,Cagliari Calcio,US Lecce,1,1,D,SERIEA,2023-24,openfootball
SERIEA,05/05/2024,Empoli FC,Frosinone Calcio,0,0,D,SERIEA,2023-24,openfootball
SERIEA,05/05/2024,Hellas Verona FC,ACF Fiorentina,2,1,H,SERIEA,2023-24,openfootball
SERIEA,06/05/2024,US Salernitana 1919,Atalanta BC,1,2,A,SERIEA,2023-24,openfootball
SERIEA,06/05/2024,Udinese Calcio,SSC Napoli,1,1,D,SERIEA,2023-24,openfootball
SERIEA,10/05/2024,Frosinone Calcio,FC Internazionale Milano,0,5,A,SERIEA,2023-24,openfootball
SERIEA,11/05/2024,AC Milan,Cagliari Calcio,5,1,H,SERIEA,2023-24,openfootball
SERIEA,11/05/2024,SSC Napoli,Bologna FC 1909,0,2,A,SERIEA,2023-24,openfootball
SERIEA,12/05/2024,Atalanta BC,AS Roma,2,1,H,SERIEA,2023-24,openfootball
SERIEA,12/05/2024,Genoa CFC,US Sassuolo Calcio,2,1,H,SERIEA,2023-24,openfootball
SERIEA,12/05/2024,Hellas Verona FC,Torino FC,1,2,A,SERIEA,2023-24,openfootball
SERIEA,12/05/2024,Juventus FC,US Salernitana 1919,1,1,D,SERIEA,2023-24,openfootball
SERIEA,12/05/2024,SS Lazio,Empoli FC,2,0,H,SERIEA,2023-24,openfootball
SERIEA,13/05/2024,ACF Fiorentina,AC Monza,2,1,H,SERIEA,2023-24,openfootball
SERIEA,13/05/2024,US Lecce,Udinese Calcio,0,2,A,SERIEA,2023-24,openfootball
SERIEA,17/05/2024,ACF Fiorentina,SSC Napoli,2,2,D,SERIEA,2023-24,openfootball
SERIEA,18/05/2024,Torino FC,AC Milan,3,1,H,SERIEA,2023-24,openfootball
SERIEA,18/05/2024,US Lecce,Atalanta BC,0,2,A,SERIEA,2023-24,openfootball
SERIEA,19/05/2024,AC Monza,Frosinone Calcio,0,1,A,SERIEA,2023-24,openfootball
SERIEA,19/05/2024,AS Roma,Genoa CFC,1,0,H,SERIEA,2023-24,openfootball
SERIEA,19/05/2024,FC Internazionale Milano,SS Lazio,1,1,D,SERIEA,2023-24,openfootball
SERIEA,19/05/2024,US Sassuolo Calcio,Cagliari Calcio,0,2,A,SERIEA,2023-24,openfootball
SERIEA,19/05/2024,Udinese Calcio,Empoli FC,1,1,D,SERIEA,2023-24,openfootball
SERIEA,20/05/2024,Bologna FC 1909,Juventus FC,3,3,D,SERIEA,2023-24,openfootball
SERIEA,20/05/2024,US Salernitana 1919,Hellas Verona FC,1,2,A,SERIEA,2023-24,openfootball
SERIEA,23/05/2024,Cagliari Calcio,ACF Fiorentina,2,3,A,SERIEA,2023-24,openfootball
SERIEA,24/05/2024,Genoa CFC,Bologna FC 1909,2,0,H,SERIEA,2023-24,openfootball
SERIEA,25/05/2024,AC Milan,US Salernitana 1919,3,3,D,SERIEA,2023-24,openfootball
SERIEA,25/05/2024,Juventus FC,AC Monza,2,0,H,SERIEA,2023-24,openfootball
SERIEA,26/05/2024,Atalanta BC,Torino FC,3,0,H,SERIEA,2023-24,openfootball
SERIEA,26/05/2024,Empoli FC,AS Roma,2,1,H,SERIEA,2023-24,openfootball
SERIEA,26/05/2024,Frosinone Calcio,Udinese Calcio,0,1,A,SERIEA,2023-24,openfootball
SERIEA,26/05/2024,Hellas Verona FC,FC Internazionale Milano,2,2,D,SERIEA,2023-24,openfootball
SERIEA,26/05/2024,SS Lazio,US Sassuolo Calcio,1,1,D,SERIEA,2023-24,openfootball
SERIEA,26/05/2024,SSC Napoli,US Lecce,0,0,D,SERIEA,2023-24,openfootball
SERIEA,02/06/2024,Atalanta BC,ACF Fiorentina,2,3,A,SERIEA,2023-24,openfootball
SERIEA,17/08/2024,AC Milan,Torino FC,2,2,D,SERIEA,2024-25,openfootball
SERIEA,17/08/2024,Empoli FC,AC Monza,0,0,D,SERIEA,2024-25,openfootball
SERIEA,17/08/2024,Genoa CFC,FC Internazionale Milano,2,2,D,SERIEA,2024-25,openfootball
SERIEA,17/08/2024,Parma Calcio 1913,ACF Fiorentina,1,1,D,SERIEA,2024-25,openfootball
SERIEA,18/08/2024,Bologna FC 1909,Udinese Calcio,1,1,D,SERIEA,2024-25,openfootball
SERIEA,18/08/2024,Cagliari Calcio,AS Roma,0,0,D,SERIEA,2024-25,openfootball
SERIEA,18/08/2024,Hellas Verona FC,SSC Napoli,3,0,H,SERIEA,2024-25,openfootball
SERIEA,18/08/2024,SS Lazio,Venezia FC,3,1,H,SERIEA,2024-25,openfootball
SERIEA,19/08/2024,Juventus FC,Como 1907,3,0,H,SERIEA,2024-25,openfootball
SERIEA,19/08/2024,US Lecce,Atalanta BC,0,4,A,SERIEA,2024-25,openfootball
SERIEA,24/08/2024,AC Monza,Genoa CFC,0,1,A,SERIEA,2024-25,openfootball
SERIEA,24/08/2024,FC Internazionale Milano,US Lecce,2,0,H,SERIEA,2024-25,openfootball
SERIEA,24/08/2024,Parma Calcio 1913,AC Milan,2,1,H,SERIEA,2024-25,openfootball
SERIEA,24/08/2024,Udinese Calcio,SS Lazio,2,1,H,SERIEA,2024-25,openfootball
SERIEA,25/08/2024,ACF Fiorentina,Venezia FC,0,0,D,SERIEA,2024-25,openfootball
SERIEA,25/08/2024,AS Roma,Empoli FC,1,2,A,SERIEA,2024-25,openfootball
SERIEA,25/08/2024,SSC Napoli,Bologna FC 1909,3,0,H,SERIEA,2024-25,openfootball
SERIEA,25/08/2024,Torino FC,Atalanta BC,2,1,H,SERIEA,2024-25,openfootball
SERIEA,26/08/2024,Cagliari Calcio,Como 1907,1,1,D,SERIEA,2024-25,openfootball
SERIEA,26/08/2024,Hellas Verona FC,Juventus FC,0,3,A,SERIEA,2024-25,openfootball
SERIEA,30/08/2024,FC Internazionale Milano,Atalanta BC,4,0,H,SERIEA,2024-25,openfootball
SERIEA,30/08/2024,Venezia FC,Torino FC,0,1,A,SERIEA,2024-25,openfootball
SERIEA,31/08/2024,Bologna FC 1909,Empoli FC,1,1,D,SERIEA,2024-25,openfootball
SERIEA,31/08/2024,SS Lazio,AC Milan,2,2,D,SERIEA,2024-25,openfootball
SERIEA,31/08/2024,SSC Napoli,Parma Calcio 1913,2,1,H,SERIEA,2024-25,openfootball
SERIEA,31/08/2024,US Lecce,Cagliari Calcio,1,0,H,SERIEA,2024-25,openfootball
SERIEA,01/09/2024,ACF Fiorentina,AC Monza,2,2,D,SERIEA,2024-25,openfootball
SERIEA,01/09/2024,Genoa CFC,Hellas Verona FC,0,2,A,SERIEA,2024-25,openfootball
SERIEA,01/09/2024,Juventus FC,AS Roma,0,0,D,SERIEA,2024-25,openfootball
SERIEA,01/09/2024,Udinese Calcio,Como 1907,1,0,H,SERIEA,2024-25,openfootball
SERIEA,14/09/2024,AC Milan,Venezia FC,4,0,H,SERIEA,2024-25,openfootball
SERIEA,14/09/2024,Como 1907,Bologna FC 1909,2,2,D,SERIEA,2024-25,openfootball
SERIEA,14/09/2024,Empoli FC,Juventus FC,0,0,D,SERIEA,2024-25,openfootball
SERIEA,15/09/2024,AC Monza,FC Internazionale Milano,1,1,D,SERIEA,2024-25,openfootball
SERIEA,15/09/2024,Atalanta BC,ACF Fiorentina,3,2,H,SERIEA,2024-25,openfootball
SERIEA,15/09/2024,Cagliari Calcio,SSC Napoli,0,4,A,SERIEA,2024-25,openfootball
SERIEA,15/09/2024,Genoa CFC,AS Roma,1,1,D,SERIEA,2024-25,openfootball
SERIEA,15/09/2024,Torino FC,US Lecce,0,0,D,SERIEA,2024-25,openfootball
SERIEA,16/09/2024,Parma Calcio 1913,Udinese Calcio,2,3,A,SERIEA,2024-25,openfootball
SERIEA,16/09/2024,SS Lazio,Hellas Verona FC,2,1,H,SERIEA,2024-25,openfootball
SERIEA,20/09/2024,Cagliari Calcio,Empoli FC,0,2,A,SERIEA,2024-25,openfootball
SERIEA,20/09/2024,Hellas Verona FC,Torino FC,2,3,A,SERIEA,2024-25,openfootball
SERIEA,21/09/2024,Juventus FC,SSC Napoli,0,0,D,SERIEA,2024-25,openfootball
SERIEA,21/09/2024,US Lecce,Parma Calcio 1913,2,2,D,SERIEA,2024-25,openfootball
SERIEA,21/09/2024,Venezia FC,Genoa CFC,2,0,H,SERIEA,2024-25,openfootball
SERIEA,22/09/2024,AC Monza,Bologna FC 1909,1,2,A,SERIEA,2024-25,openfootball
SERIEA,22/09/2024,ACF Fiorentina,SS Lazio,2,1,H,SERIEA,2024-25,openfootball
SERIEA,22/09/2024,AS Roma,Udinese Calcio,3,0,H,SERIEA,2024-25,openfootball
SERIEA,22/09/2024,FC Internazionale Milano,AC Milan,1,2,A,SERIEA,2024-25,openfootball
SERIEA,24/09/2024,Atalanta BC,Como 1907,2,3,A,SERIEA,2024-25,openfootball
SERIEA,27/09/2024,AC Milan,US Lecce,3,0,H,SERIEA,2024-25,openfootball
SERIEA,28/09/2024,Bologna FC 1909,Atalanta BC,1,1,D,SERIEA,2024-25,openfootball
SERIEA,28/09/2024,Genoa CFC,Juventus FC,0,3,A,SERIEA,2024-25,openfootball
SERIEA,28/09/2024,Udinese Calcio,FC Internazionale Milano,2,3,A,SERIEA,2024-25,openfootball
SERIEA,29/09/2024,AS Roma,Venezia FC,2,1,H,SERIEA,2024-25,openfootball
SERIEA,29/09/2024,Como 1907,Hellas Verona FC,3,2,H,SERIEA,2024-25,openfootball
SERIEA,29/09/2024,Empoli FC,ACF Fiorentina,0,0,D,SERIEA,2024-25,openfootball
SERIEA,29/09/2024,SSC Napoli,AC Monza,2,0,H,SERIEA,2024-25,openfootball
SERIEA,29/09/2024,Torino FC,SS Lazio,2,3,A,SERIEA,2024-25,openfootball
SERIEA,30/09/2024,Parma Calcio 1913,Cagliari Calcio,2,3,A,SERIEA,2024-25,openfootball
SERIEA,04/10/2024,Hellas Verona FC,Venezia FC,2,1,H,SERIEA,2024-25,openfootball
SERIEA,04/10/2024,SSC Napoli,Como 1907,3,1,H,SERIEA,2024-25,openfootball
SERIEA,05/10/2024,Atalanta BC,Genoa CFC,5,1,H,SERIEA,2024-25,openfootball
SERIEA,05/10/2024,FC Internazionale Milano,Torino FC,3,2,H,SERIEA,2024-25,openfootball
SERIEA,05/10/2024,Udinese Calcio,US Lecce,1,0,H,SERIEA,2024-25,openfootball
SERIEA,06/10/2024,AC Monza,AS Roma,1,1,D,SERIEA,2024-25,openfootball
SERIEA,06/10/2024,ACF Fiorentina,AC Milan,2,1,H,SERIEA,2024-25,openfootball
SERIEA,06/10/2024,Bologna FC 1909,Parma Calcio 1913,0,0,D,SERIEA,2024-25,openfootball
SERIEA,06/10/2024,Juventus FC,Cagliari Calcio,1,1,D,SERIEA,2024-25,openfootball
SERIEA,06/10/2024,SS Lazio,Empoli FC,2,1,H,SERIEA,2024-25,openfootball
SERIEA,19/10/2024,AC Milan,Udinese Calcio,1,0,H,SERIEA,2024-25,openfootball
SERIEA,19/10/2024,Como 1907,Parma Calcio 1913,1,1,D,SERIEA,2024-25,openfootball
SERIEA,19/10/2024,Genoa CFC,Bologna FC 1909,2,2,D,SERIEA,2024-25,openfootball
SERIEA,19/10/2024,Juventus FC,SS Lazio,1,0,H,SERIEA,2024-25,openfootball
SERIEA,20/10/2024,AS Roma,FC Internazionale Milano,0,1,A,SERIEA,2024-25,openfootball
SERIEA,20/10/2024,Cagliari Calcio,Torino FC,3,2,H,SERIEA,2024-25,openfootball
SERIEA,20/10/2024,Empoli FC,SSC Napoli,0,1,A,SERIEA,2024-25,openfootball
SERIEA,20/10/2024,US Lecce,ACF Fiorentina,0,6,A,SERIEA,2024-25,openfootball
SERIEA,20/10/2024,Venezia FC,Atalanta BC,0,2,A,SERIEA,2024-25,openfootball
SERIEA,21/10/2024,Hellas Verona FC,AC Monza,0,3,A,SERIEA,2024-25,openfootball
SERIEA,25/10/2024,Torino FC,Como 1907,1,0,H,SERIEA,2024-25,openfootball
SERIEA,25/10/2024,Udinese Calcio,Cagliari Calcio,2,0,H,SERIEA,2024-25,openfootball
SERIEA,26/10/2024,Atalanta BC,Hellas Verona FC,6,1,H,SERIEA,2024-25,openfootball
SERIEA,26/10/2024,SSC Napoli,US Lecce,1,0,H,SERIEA,2024-25,openfootball
SERIEA,27/10/2024,AC Monza,Venezia FC,2,2,D,SERIEA,2024-25,openfootball
SERIEA,27/10/2024,ACF Fiorentina,AS Roma,5,1,H,SERIEA,2024-25,openfootball
SERIEA,27/10/2024,FC Internazionale Milano,Juventus FC,4,4,D,SERIEA,2024-25,openfootball
SERIEA,27/10/2024,Parma Calcio 1913,Empoli FC,1,1,D,SERIEA,2024-25,openfootball
SERIEA,27/10/2024,SS Lazio,Genoa CFC,3,0,H,SERIEA,2024-25,openfootball
SERIEA,29/10/2024,AC Milan,SSC Napoli,0,2,A,SERIEA,2024-25,openfootball
SERIEA,29/10/2024,Cagliari Calcio,Bologna FC 1909,0,2,A,SERIEA,2024-25,openfootball
SERIEA,29/10/2024,US Lecce,Hellas Verona FC,1,0,H,SERIEA,2024-25,openfootball
SERIEA,30/10/2024,Atalanta BC,AC Monza,2,0,H,SERIEA,2024-25,openfootball
SERIEA,30/10/2024,Empoli FC,FC Internazionale Milano,0,3,A,SERIEA,2024-25,openfootball
SERIEA,30/10/2024,Juventus FC,Parma Calcio 1913,2,2,D,SERIEA,2024-25,openfootball
SERIEA,30/10/2024,Venezia FC,Udinese Calcio,3,2,H,SERIEA,2024-25,openfootball
SERIEA,31/10/2024,AS Roma,Torino FC,1,0,H,SERIEA,2024-25,openfootball
SERIEA,31/10/2024,Como 1907,SS Lazio,1,5,A,SERIEA,2024-25,openfootball
SERIEA,31/10/2024,Genoa CFC,ACF Fiorentina,0,1,A,SERIEA,2024-25,openfootball
SERIEA,02/11/2024,AC Monza,AC Milan,0,1,A,SERIEA,2024-25,openfootball
SERIEA,02/11/2024,Bologna FC 1909,US Lecce,1,0,H,SERIEA,2024-25,openfootball
SERIEA,02/11/2024,Udinese Calcio,Juventus FC,0,2,A,SERIEA,2024-25,openfootball
SERIEA,03/11/2024,FC Internazionale Milano,Venezia FC,1,0,H,SERIEA,2024-25,openfootball
SERIEA,03/11/2024,Hellas Verona FC,AS Roma,3,2,H,SERIEA,2024-25,openfootball
SERIEA,03/11/2024,SSC Napoli,Atalanta BC,0,3,A,SERIEA,2024-25,openfootball
SERIEA,03/11/2024,Torino FC,ACF Fiorentina,0,1,A,SERIEA,2024-25,openfootball
SERIEA,04/11/2024,Empoli FC,Como 1907,1,0,H,SERIEA,2024-25,openfootball
SERIEA,04/11/2024,Parma Calcio 1913,Genoa CFC,0,1,A,SERIEA,2024-25,openfootball
SERIEA,04/11/2024,SS Lazio,Cagliari Calcio,2,1,H,SERIEA,2024-25,openfootball
SERIEA,07/11/2024,Genoa CFC,Como 1907,1,1,D,SERIEA,2024-25,openfootball
SERIEA,08/11/2024,US Lecce,Empoli FC,1,1,D,SERIEA,2024-25,openfootball
SERIEA,09/11/2024,Cagliari Calcio,AC Milan,3,3,D,SERIEA,2024-25,openfootball
SERIEA,09/11/2024,Juventus FC,Torino FC,2,0,H,SERIEA,2024-25,openfootball
SERIEA,09/11/2024,Venezia FC,Parma Calcio 1913,1,2,A,SERIEA,2024-25,openfootball
SERIEA,10/11/2024,AC Monza,SS Lazio,0,1,A,SERIEA,2024-25,openfootball
SERIEA,10/11/2024,ACF Fiorentina,Hellas Verona FC,3,1,H,SERIEA,2024-25,openfootball
SERIEA,10/11/2024,AS Roma,Bologna FC 1909,2,3,A,SERIEA,2024-25,openfootball
SERIEA,10/11/2024,Atalanta BC,Udinese Calcio,2,1,H,SERIEA,2024-25,openfootball
SERIEA,10/11/2024,FC Internazionale Milano,SSC Napoli,1,1,D,SERIEA,2024-25,openfootball
SERIEA,23/11/2024,AC Milan,Juventus FC,0,0,D,SERIEA,2024-25,openfootball
SERIEA,23/11/2024,Hellas Verona FC,FC Internazionale Milano,0,5,A,SERIEA,2024-25,openfootball
SERIEA,23/11/2024,Parma Calcio 1913,Atalanta BC,1,3,A,SERIEA,2024-25,openfootball
SERIEA,24/11/2024,Como 1907,ACF Fiorentina,0,2,A,SERIEA,2024-25,openfootball
SERIEA,24/11/2024,Genoa CFC,Cagliari Calcio,2,2,D,SERIEA,2024-25,openfootball
SERIEA,24/11/2024,SS Lazio,Bologna FC 1909,3,0,H,SERIEA,2024-25,openfootball
SERIEA,24/11/2024,SSC Napoli,AS Roma,1,0,H,SERIEA,2024-25,openfootball
SERIEA,24/11/2024,Torino FC,AC Monza,1,1,D,SERIEA,2024-25,openfootball
SERIEA,25/11/2024,Empoli FC,Udinese Calcio,1,1,D,SERIEA,2024-25,openfootball
SERIEA,25/11/2024,Venezia FC,US Lecce,0,1,A,SERIEA,2024-25,openfootball
SERIEA,29/11/2024,Cagliari Calcio,Hellas Verona FC,1,0,H,SERIEA,2024-25,openfootball
SERIEA,30/11/2024,AC Milan,Empoli FC,3,0,H,SERIEA,2024-25,openfootball
SERIEA,30/11/2024,Bologna FC 1909,Venezia FC,3,0,H,SERIEA,2024-25,openfootball
SERIEA,30/11/2024,Como 1907,AC Monza,1,1,D,SERIEA,2024-25,openfootball
SERIEA,01/12/2024,Parma Calcio 1913,SS Lazio,3,1,H,SERIEA,2024-25,openfootball
SERIEA,01/12/2024,Torino FC,SSC Napoli,0,1,A,SERIEA,2024-25,openfootball
SERIEA,01/12/2024,US Lecce,Juventus FC,1,1,D,SERIEA,2024-25,openfootball
SERIEA,01/12/2024,Udinese Calcio,Genoa CFC,0,2,A,SERIEA,2024-25,openfootball
SERIEA,02/12/2024,AS Roma,Atalanta BC,0,2,A,SERIEA,2024-25,openfootball
SERIEA,06/12/2024,Atalanta BC,AC Milan,2,1,H,SERIEA,2024-25,openfootball
SERIEA,06/12/2024,FC Internazionale Milano,Parma Calcio 1913,3,1,H,SERIEA,2024-25,openfootball
SERIEA,07/12/2024,AS Roma,US Lecce,4,1,H,SERIEA,2024-25,openfootball
SERIEA,07/12/2024,Genoa CFC,Torino FC,0,0,D,SERIEA,2024-25,openfootball
SERIEA,07/12/2024,Juventus FC,Bologna FC 1909,2,2,D,SERIEA,2024-25,openfootball
SERIEA,08/12/2024,ACF Fiorentina,Cagliari Calcio,1,0,H,SERIEA,2024-25,openfootball
SERIEA,08/12/2024,Hellas Verona FC,Empoli FC,1,4,A,SERIEA,2024-25,openfootball
SERIEA,08/12/2024,SSC Napoli,SS Lazio,0,1,A,SERIEA,2024-25,openfootball
SERIEA,08/12/2024,Venezia FC,Como 1907,2,2,D,SERIEA,2024-25,openfootball
SERIEA,09/12/2024,AC Monza,Udinese Calcio,1,2,A,SERIEA,2024-25,openfootball
SERIEA,13/12/2024,Empoli FC,Torino FC,0,1,A,SERIEA,2024-25,openfootball
SERIEA,14/12/2024,Cagliari Calcio,Atalanta BC,0,1,A,SERIEA,2024-25,openfootball
SERIEA,14/12/2024,Juventus FC,Venezia FC,2,2,D,SERIEA,2024-25,openfootball
SERIEA,14/12/2024,Udinese Calcio,SSC Napoli,1,3,A,SERIEA,2024-25,openfootball
SERIEA,15/12/2024,AC Milan,Genoa CFC,0,0,D,SERIEA,2024-25,openfootball
SERIEA,15/12/2024,Bologna FC 1909,ACF Fiorentina,1,0,H,SERIEA,2024-25,openfootball
SERIEA,15/12/2024,Como 1907,AS Roma,2,0,H,SERIEA,2024-25,openfootball
SERIEA,15/12/2024,Parma Calcio 1913,Hellas Verona FC,2,3,A,SERIEA,2024-25,openfootball
